movie_id,tags,title,overview,cast,crew,popularity_log_norm,year,imdb_score,rt_score,top_recommendations
91314,human pick piec follow conclus transform dark moon autobot decepticon vanish face planet howev group power ingeni businessman scientist attempt learn past transform incurs push boundari technolog beyond control ancient power transform menac set earth cross hair sciencefict action adventur sequel alien transform giantrobot robot imax transformingrobot markwahlberg stanleytucci kelseygramm michaelbay,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.","['MarkWahlberg', 'StanleyTucci', 'KelseyGrammer']",['MichaelBay'],0.7038044397022309,2014,5.6,18.0,"[109, 35, 52, 41, 1136, 3787, 163, 4040, 213, 172]"
68728,oscar digg small time circu illusionist con artist whisk kansa land oz inhabit assum great wizard propheci save oz clutch evil fantasi adventur famili circu witch magic hope illus lost magictrick wizard 3d jamesfranco milakuni rachelweisz samraimi,Oz: The Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.","['JamesFranco', 'MilaKunis', 'RachelWeisz']",['SamRaimi'],0.57119276821972,2013,6.3,56.0,"[3739, 193, 365, 63, 112, 252, 274, 1661, 586, 111]"
102382,peter parker life busi take bad guy spider man spend time person love gwen staci high school graduat cannot come quickli enough peter forgotten promis made gwen father protect stay away promis cannot keep thing chang peter new villain electro emerg old friend harri osborn return peter uncov new clue past action adventur fantasi obsess marvelcom sequel basedoncomicbook electrocut medicalexperi electr superpow andrewgarfield emmaston jamiefoxx marcwebb,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.","['AndrewGarfield', 'EmmaStone', 'JamieFoxx']",['MarcWebb'],0.6644647909858465,2014,6.6,50.0,"[20, 5, 157, 1540, 141, 567, 30, 1162, 92, 213]"
20526,sam flynn tech savvi dare son kevin flynn investig father disappear pull grid help mysteri program name quorra sam quest stop evil dictat clu cross real world adventur action sciencefict artificialintellig secretident computerprogram dystopia comput decept duel motorcycl neonlight autocraci garretthedlund jeffbridg oliviawild josephkosinski,TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.","['GarrettHedlund', 'JeffBridges', 'OliviaWilde']",['JosephKosinski'],0.6367071098845279,2010,6.8,51.0,"[2835, 2400, 109, 254, 7, 3668, 434, 2483, 2265, 763]"
49013,star race car lightn mcqueen pal mater head oversea compet world grand prix race road championship becom rocki mater get caught intrigu adventur intern espionag anim famili adventur comedi carrac sequel comedi anthropomorph bestfriend duringcreditssting owenwilson larrythecableguy michaelcain johnlasset bradlewi,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,"['OwenWilson', 'LarrytheCableGuy', 'MichaelCaine']","['JohnLasseter', 'BradLewis']",0.5801471150074745,2011,6.2,39.0,"[561, 232, 2252, 925, 541, 322, 128, 498, 150, 850]"
44912,centuri small power forc warrior call green lantern corp sworn keep intergalact order green lantern wear ring grant superpow new enemi call parallax threaten destroy balanc power univers fate fate earth lie hand first human ever recruit adventur action thriller sciencefict dccomic transform superhero alien alieninfect magicalobject protector superpow origin 3d ryanreynold blakel petersarsgaard martincampbel,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.","['RyanReynolds', 'BlakeLively', 'PeterSarsgaard']",['MartinCampbell'],0.5855091187895828,2011,5.5,26.0,"[929, 36, 213, 3787, 61, 781, 7, 14, 127, 1620]"
10193,woodi buzz rest andi toy play year andi go colleg gang find accident left nefari day care center toy must band togeth escap return home andi anim famili comedi hostag colleg toy barbi anim escap daycar teddybear duringcreditssting toycomestolif personif inanimateobjectscomingtolif toystori tomhank timallen nedbeatti leeunkrich,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.","['TomHanks', 'TimAllen', 'NedBeatty']",['LeeUnkrich'],0.6066029657898789,2010,8.3,98.0,"[1511, 340, 1741, 737, 128, 504, 1174, 900, 528, 1643]"
534,grown post apocalypt john connor must lead resist human increasingli domin militarist robot marcu wright appear exist confus mission connor tri determin whether wright come futur past whether friend foe action sciencefict thriller savingtheworld artificialintellig propheci sanfrancisco cyborg killerrobot gasstat post-apocalypt dystopia armi firearm wartim losangel christianbal samworthington antonyelchin mcg,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.","['ChristianBale', 'SamWorthington', 'AntonYelchin']",['McG'],0.6328440015848062,2009,6.5,33.0,"[3245, 277, 106, 91, 1585, 444, 125, 198, 1437, 81]"
168259,deckard shaw seek reveng domin toretto famili comatos brother action carrac speed reveng suspens car race musclecar vindiesel paulwalk dwaynejohnson jameswan,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,"['VinDiesel', 'PaulWalker', 'DwayneJohnson']",['JamesWan'],0.6843978647707808,2015,7.1,82.0,"[1321, 3705, 4017, 3626, 223, 1541, 1239, 4328, 271, 2007]"
72190,life former unit nation investig gerri lane famili seem content suddenli world plagu mysteri infect turn whole human popul rampag mindless zombi bare escap chao lane persuad go mission investig diseas follow peril trek around world lane must brave horrif danger long odd find answer human civil fall action drama horror sciencefict thriller dystopia apocalyps zombi nuclearweapon multipleperspect zombieapocalyps bradpitt mireilleeno abigailhargrov marcforst,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.","['BradPitt', 'MireilleEnos', 'AbigailHargrove']",['MarcForster'],0.6517770036719279,2013,7.0,67.0,"[1601, 1368, 434, 471, 1536, 3741, 221, 3347, 2238, 1673]"
127585,ultim x men ensembl fight war surviv speci across two time period join forc younger selv epic battl must chang past save futur action adventur fantasi sciencefict 1970 mutant timetravel marvelcom basedoncomicbook superhuman storm beast aftercreditssting changingthepastorfutur hughjackman jamesmcavoy michaelfassbend bryansing,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,"['HughJackman', 'JamesMcAvoy', 'MichaelFassbender']",['BryanSinger'],0.7053475236230344,2014,7.9,90.0,"[33, 64, 230, 99, 201, 506, 26, 106, 218, 124]"
54138,crew enterpris call back home find unstopp forc terror within organ deton fleet everyth stand leav world state crisi person score settl captain kirk lead manhunt war zone world captur one man weapon mass destruct hero propel epic chess game life death love challeng friendship torn apart sacrific must made famili kirk left crew action adventur sciencefict spacecraft friendship sequel futurist space alien imax spaceopera terroristbomb 3d chrispin zacharyquinto zoesaldana j.j.abram,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.","['ChrisPine', 'ZacharyQuinto', 'ZoeSaldana']",['J.J.Abrams'],0.645323183493159,2013,7.7,84.0,"[56, 26, 1914, 771, 156, 167, 0, 1341, 158, 258]"
81005,stori ancient war reignit young farmhand unwittingli open gateway world fearsom race giant unleash earth first time centuri giant strive reclaim land lost forc young man jack battl life stop fight kingdom peopl love brave princess come face face unstopp warrior thought exist legend get chanc becom legend action famili fantasi basedonfairytal giant nicholashoult eleanortomlinson ewanmcgregor bryansing,Jack the Giant Slayer,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.","['NicholasHoult', 'EleanorTomlinson', 'EwanMcGregor']",['BryanSinger'],0.5595633501779632,2013,6.3,52.0,"[173, 105, 302, 50, 14, 80, 3251, 3449, 1724, 805]"
64682,adapt f scott fitzgerald long island set novel midwestern nick carraway lure lavish world neighbor jay gatsbi soon enough howev carraway see crack gatsbi nouveau rich exist obsess mad tragedi await drama romanc basedonnovel infidel obsess hope 3d leonardodicaprio tobeymaguir careymulligan bazluhrmann,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.","['LeonardoDiCaprio', 'TobeyMaguire', 'CareyMulligan']",['BazLuhrmann'],0.6094802106646946,2013,7.2,48.0,"[1179, 1479, 1565, 1150, 1955, 4087, 769, 1927, 2874, 1778]"
